BATHRM	ROOMS
1	3
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
2	5
2	6
1	4
1	4
3	6
2	5
2	5
1	2
2	5
2	5
2	5
3	5
1	3
2	5
2	5
1	3
2	5
3	4
2	4
2	6
2	6
2	5
2	5
2	6
2	6
2	4
2	4
2	5
2	5
2	5
2	4
2	5
2	5
1	4
1	4
3	5
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
2	5
2	5
2	5
2	5
1	4
1	3
1	3
1	3
1	3
1	3
1	3
1	4
1	4
1	4
1	4
1	3
1	4
1	3
1	5
1	3
1	3
1	3
1	3
1	3
2	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
2	4
2	4
1	3
1	4
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	4
2	4
1	4
1	3
1	3
1	3
2	4
1	4
1	3
1	3
1	3
1	3
1	3
1	3
1	2
1	2
2	4
2	4
2	4
2	4
2	4
1	2
1	3
1	3
1	2
1	3
1	3
1	3
1	3
1	3
1	2
1	3
1	3
1	3
1	3
1	3
1	4
1	4
1	3
1	2
1	3
1	3
1	2
1	3
1	2
1	2
1	2
1	2
1	3
1	2
1	2
1	2
1	2
1	4
1	3
1	3
1	3
1	4
1	4
1	3
1	3
1	3
1	4
1	3
1	4
1	3
1	3
1	3
1	4
1	4
1	3
1	3
1	3
1	4
1	3
1	4
1	4
2	3
2	3
2	3
2	3
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
1	3
1	3
1	3
2	7
2	6
1	3
1	4
1	3
1	4
1	4
1	4
1	4
1	4
2	5
2	5
2	6
2	4
2	4
2	4
1	5
2	4
1	3
1	3
3	5
2	5
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
3	6
2	4
2	5
1	3
1	3
1	3
1	3
2	5
2	5
2	4
2	6
2	4
2	4
2	4
2	4
2	4
3	4
2	3
2	3
3	4
1	4
1	4
1	4
2	4
2	4
2	4
2	4
2	4
2	5
2	5
2	5
2	4
2	5
2	4
2	4
2	6
2	6
1	4
1	3
2	5
2	5
2	4
2	4
2	6
2	6
1	4
2	4
2	4
1	2
1	2
1	2
1	3
1	2
1	3
1	4
1	4
1	2
1	2
1	2
1	2
1	3
1	2
1	4
1	4
1	4
1	2
1	2
1	2
1	2
1	3
1	2
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
2	4
2	4
1	3
1	3
1	4
1	3
1	3
1	2
1	2
1	4
1	3
1	3
1	2
1	2
1	4
1	3
1	3
1	5
1	5
3	5
3	5
2	5
2	5
3	7
3	6
2	6
1	4
1	2
1	3
1	3
1	3
1	3
1	3
1	3
2	2
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
2	4
2	4
1	3
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
3	5
3	5
2	4
2	4
3	6
3	6
2	4
2	4
2	4
2	6
2	6
2	4
2	4
2	5
1	5
1	4
1	4
1	4
1	5
1	4
1	4
1	4
3	6
3	6
3	6
3	6
2	4
2	4
2	4
2	4
1	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
1	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
1	3
2	5
2	4
1	4
2	4
1	3
2	5
2	5
1	3
2	5
2	6
1	3
1	3
2	5
1	3
1	3
1	2
1	4
2	4
1	3
2	5
2	4
2	4
2	4
2	5
2	5
2	5
2	5
2	5
1	4
1	4
1	4
1	4
1	4
1	4
1	5
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	3
1	3
1	3
1	3
1	3
1	3
1	3
2	4
1	5
1	5
1	3
1	3
2	4
1	3
1	3
1	3
2	4
1	3
2	4
1	4
1	3
1	3
2	4
2	4
2	4
1	4
1	3
1	3
2	4
2	4
2	4
2	4
1	3
1	3
2	4
2	4
2	4
1	4
1	3
1	3
2	4
2	4
2	4
1	4
1	3
1	3
2	4
2	4
2	4
1	3
1	3
1	2
1	3
1	5
1	3
1	4
1	3
1	3
1	3
1	3
1	3
1	2
1	3
1	5
1	3
1	4
1	3
1	3
1	3
1	3
1	3
2	4
2	4
2	4
2	4
2	4
2	4
2	4
1	2
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	4
1	3
1	3
1	3
2	4
1	4
2	4
2	4
1	5
1	5
2	6
1	3
1	3
2	4
2	4
2	4
2	4
1	3
3	6
3	6
2	5
2	5
2	4
2	4
2	4
2	5
1	3
1	3
1	3
1	3
1	3
1	4
1	3
1	3
1	3
1	4
1	3
1	3
1	3
1	4
1	3
1	4
2	4
2	4
2	4
2	4
1	3
2	4
1	3
2	4
1	4
1	2
1	3
2	4
2	4
2	5
2	5
2	4
1	3
1	4
2	4
1	4
1	3
2	2
1	3
1	3
1	3
1	3
1	4
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	4
1	3
1	3
1	3
1	4
1	3
1	3
3	6
3	6
1	5
1	5
1	5
1	5
2	5
2	5
1	4
2	4
1	3
1	3
2	5
2	5
2	5
1	3
1	4
2	4
1	3
1	3
1	3
1	3
2	4
2	4
3	5
3	6
2	5
2	5
2	5
2	5
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
2	6
2	6
2	6
1	4
1	4
1	4
1	4
1	4
1	3
1	2
1	2
1	2
1	3
1	3
1	2
1	4
1	4
1	2
1	2
1	3
1	2
1	4
1	4
1	2
1	3
1	3
1	2
1	3
1	3
1	3
1	2
1	2
1	3
1	3
1	2
1	2
1	2
1	3
1	3
1	1
1	3
1	3
1	4
1	4
1	3
1	3
1	3
1	3
1	3
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	3
1	4
1	3
1	3
1	3
1	4
1	3
1	4
1	3
1	4
1	4
1	3
1	3
1	4
1	4
1	4
1	4
1	4
3	5
3	4
1	5
1	5
1	3
1	3
1	3
1	3
3	4
3	4
1	3
1	3
1	2
1	3
1	2
1	3
1	3
1	3
1	2
1	3
1	3
1	3
1	3
1	3
2	5
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
1	3
1	3
1	3
1	3
1	3
2	4
2	4
1	3
2	4
2	4
2	4
2	4
2	5
2	5
2	5
2	5
3	5
3	5
3	6
3	6
2	5
2	5
2	4
2	4
2	4
2	6
2	6
2	6
2	6
2	5
2	5
2	6
2	6
2	5
2	5
1	3
1	3
1	3
1	3
2	4
2	4
2	5
2	5
2	5
2	5
1	3
1	3
2	5
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
3	7
5	7
4	5
2	5
4	6
5	10
2	5
2	12
2	5
2	4
2	5
1	2
1	2
1	2
1	2
1	3
1	3
1	2
1	2
1	3
1	3
1	2
1	3
1	2
1	3
1	3
1	2
1	4
1	4
1	2
1	2
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	4
1	4
1	5
1	5
1	2
1	2
1	2
1	3
1	4
1	3
1	3
1	3
1	3
1	3
1	2
1	2
1	5
1	5
1	4
1	5
1	3
1	2
1	2
1	3
1	4
1	3
1	3
1	3
1	3
1	3
1	3
1	2
1	4
1	5
1	4
1	5
1	3
1	2
1	2
1	3
1	4
1	3
1	3
1	3
1	3
2	5
1	6
2	5
2	6
1	5
1	6
2	6
1	6
2	5
1	4
2	6
2	4
2	6
1	4
1	6
2	5
2	5
2	4
1	4
1	3
1	4
1	3
1	4
1	3
1	4
2	4
2	4
2	4
1	3
1	3
1	3
1	4
1	4
2	4
1	3
1	4
1	4
1	4
1	3
2	4
2	4
1	4
1	4
1	4
1	4
1	4
2	5
2	4
1	4
1	3
1	4
1	3
1	4
1	3
1	4
2	4
2	4
2	4
1	3
1	3
1	3
1	4
1	4
2	4
1	3
1	4
1	4
1	4
1	3
2	4
2	4
1	4
1	4
1	3
1	3
1	3
1	3
2	4
2	4
2	4
2	4
2	4
2	7
2	8
2	6
2	6
2	7
1	6
2	4
2	7
1	6
2	7
2	7
2	8
2	7
2	6
2	6
1	6
2	7
2	7
2	7
2	6
2	7
2	4
2	4
2	8
1	6
2	4
2	7
2	8
2	7
2	8
2	7
2	8
2	7
2	8
2	7
3	8
2	7
2	6
1	4
1	4
1	7
1	7
1	4
1	6
1	4
1	6
1	7
1	7
1	7
1	7
2	7
1	7
1	7
1	7
2	7
1	7
1	7
1	7
1	7
2	4
2	4
1	3
1	3
1	4
1	2
1	3
1	4
1	3
1	3
1	3
1	3
1	3
1	2
1	3
1	5
1	4
1	4
1	3
1	3
1	3
1	3
1	3
1	3
1	2
1	3
1	2
1	3
1	3
1	3
1	3
1	3
2	5
2	5
1	3
1	3
1	3
1	3
1	3
2	5
2	3
1	3
2	3
1	3
2	3
2	3
2	3
1	3
1	3
1	3
1	3
2	6
1	3
1	3
1	3
2	3
1	3
1	3
2	5
1	3
2	3
2	5
2	5
2	4
2	5
2	4
2	5
1	3
2	4
1	3
1	3
1	3
1	3
1	3
2	4
1	3
2	4
1	3
1	3
1	3
1	2
1	4
1	6
1	4
1	5
1	3
1	3
2	5
2	5
1	5
2	5
2	5
1	3
1	2
2	5
2	5
1	3
1	3
2	5
2	3
2	5
2	5
2	5
3	6
2	5
2	5
2	5
2	5
2	5
2	5
2	5
2	4
2	4
2	4
2	4
2	4
2	4
1	2
1	2
1	2
1	2
1	2
1	3
1	3
1	2
1	3
1	2
1	2
1	2
1	3
1	3
1	2
1	3
1	2
1	2
1	2
1	3
1	3
1	2
1	3
1	2
1	2
1	2
2	4
1	4
2	4
1	3
2	4
1	3
2	4
2	4
3	8
1	4
1	4
1	5
1	4
1	4
1	4
1	3
2	5
2	4
1	4
1	4
1	4
1	5
1	4
1	3
1	5
1	4
1	4
1	4
1	4
1	4
1	5
1	4
1	4
1	4
1	4
1	3
1	5
1	4
1	4
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	2
1	2
1	2
1	3
1	3
1	3
1	3
1	3
1	5
1	5
1	3
1	3
1	3
1	4
1	4
1	3
1	4
1	4
1	4
1	4
1	4
1	4
1	3
2	5
1	3
1	4
1	5
1	4
2	5
1	3
1	4
1	5
1	4
2	5
1	4
1	4
1	3
1	3
2	4
2	4
2	4
1	3
1	3
1	3
1	3
2	4
2	5
2	4
1	3
1	3
1	3
1	3
2	4
2	4
2	4
2	4
1	3
1	3
4	6
1	6
1	6
1	6
1	6
1	6
1	6
1	6
1	6
2	5
1	5
1	5
2	6
1	5
1	5
2	6
1	5
2	5
1	5
2	5
1	5
1	5
1	5
1	7
1	5
1	5
1	5
1	5
1	5
1	5
1	5
2	5
2	6
1	5
2	5
1	5
1	3
1	2
1	4
1	4
1	3
1	2
1	3
1	2
1	4
1	4
1	2
1	3
1	3
2	5
1	4
1	5
1	2
1	4
1	3
2	5
1	4
1	3
1	4
1	3
1	3
2	5
1	4
1	4
1	4
1	4
1	4
1	3
1	4
2	5
1	4
1	3
1	3
1	3
1	3
1	2
1	3
1	2
1	3
1	4
1	4
1	4
1	3
1	3
2	5
1	4
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	2
1	4
1	4
1	2
2	4
2	4
1	2
1	4
1	4
2	4
1	3
2	4
1	3
2	4
2	4
1	4
2	4
1	3
2	4
1	3
2	4
2	4
1	4
2	4
1	3
2	4
1	3
2	4
2	4
1	4
2	4
1	3
2	4
1	3
2	4
2	4
1	4
2	4
1	3
2	4
1	3
2	4
2	4
1	4
2	4
1	3
2	4
1	3
2	4
3	5
2	5
2	5
2	4
3	5
2	6
2	5
2	5
2	4
1	2
1	4
1	4
1	2
1	2
1	2
1	2
1	2
1	3
1	3
1	2
1	2
1	3
1	3
1	2
1	2
1	3
1	3
1	2
1	4
1	4
1	3
1	4
1	5
1	4
2	5
1	3
1	4
1	5
1	4
1	4
1	4
2	5
2	5
1	3
1	3
1	3
1	3
1	4
1	3
1	3
1	4
2	5
1	5
1	3
1	3
1	5
2	4
1	3
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	2
1	5
1	5
1	5
1	5
2	5
1	5
1	5
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	2
1	2
1	3
1	3
1	2
1	2
1	3
1	3
1	2
1	2
1	2
1	3
1	3
1	2
1	4
1	4
1	2
1	2
1	3
1	2
1	4
1	4
1	2
1	2
1	2
1	2
1	2
1	3
1	3
1	2
1	2
1	3
1	3
1	2
1	2
1	2
1	3
1	3
1	2
1	4
1	4
1	2
1	2
1	3
1	2
2	3
1	5
1	5
2	6
2	6
2	5
1	6
2	5
1	6
1	5
1	6
2	5
2	5
2	5
1	4
2	6
2	4
2	6
1	4
2	5
1	4
2	6
1	4
2	5
2	5
2	5
1	3
1	3
1	2
2	4
2	4
1	4
1	4
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	2
1	4
1	4
1	2
2	4
2	4
1	2
1	4
1	3
1	3
1	2
2	4
2	4
1	4
1	4
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	4
1	3
1	3
1	2
1	3
1	4
1	3
1	3
1	3
1	3
1	3
1	2
1	2
1	5
2	5
1	5
1	4
1	2
1	3
1	2
1	3
1	4
1	3
1	3
1	3
1	3
1	3
1	3
1	2
1	4
1	5
1	5
1	5
1	2
1	2
1	3
1	2
1	4
1	4
1	2
1	2
1	2
1	2
1	2
1	3
1	3
1	2
1	2
1	3
1	3
1	2
1	3
1	2
1	3
1	3
1	2
1	4
1	4
1	2
1	2
1	3
1	2
1	4
1	4
1	2
1	2
1	2
1	2
1	2
1	3
1	3
1	2
1	2
1	3
1	4
1	3
1	3
1	3
1	3
1	3
1	3
1	2
1	3
1	5
1	4
1	5
1	3
1	2
1	2
1	3
1	4
1	3
1	3
1	3
1	3
1	3
1	2
1	2
1	5
1	5
1	5
1	5
1	2
1	2
1	2
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
2	4
1	3
1	3
1	3
2	4
1	3
2	3
1	3
2	4
1	3
1	4
3	5
3	8
3	5
2	10
1	5
2	6
3	5
3	5
2	5
2	5
2	5
2	5
2	4
2	5
2	4
2	6
2	4
2	4
2	6
2	4
2	6
3	15
4	5
4	6
2	7
2	4
2	5
2	5
2	4
2	4
1	2
2	5
2	5
2	5
2	5
2	5
1	4
2	4
2	4
1	2
2	4
2	4
2	4
1	3
1	4
1	3
1	3
1	4
2	4
2	4
1	2
1	2
2	4
2	4
1	4
1	4
2	5
1	3
2	4
2	4
1	4
1	3
1	3
1	4
2	5
2	4
1	4
1	3
1	4
1	3
1	4
1	3
1	4
2	4
2	4
2	4
1	3
1	3
1	3
1	4
1	4
2	4
1	3
1	4
1	4
1	4
1	3
2	4
2	4
1	4
1	4
1	4
1	4
1	4
2	5
2	4
1	4
1	3
1	4
1	3
1	4
1	3
1	4
2	4
2	4
1	2
1	2
1	2
1	3
1	4
1	3
1	3
1	3
1	3
1	3
1	2
1	2
1	5
1	5
1	5
1	4
1	2
1	3
1	2
1	3
1	4
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	5
1	5
1	4
2	5
1	3
1	2
1	2
1	2
1	2
1	3
1	3
1	2
1	2
1	3
1	2
1	3
1	2
1	2
1	3
1	2
1	3
1	2
1	2
1	3
1	2
1	3
1	2
1	2
1	3
1	2
1	3
1	2
1	2
1	3
1	2
1	3
1	2
1	2
1	3
1	2
1	3
1	2
1	4
1	3
1	3
1	3
1	3
1	3
1	2
1	2
1	5
1	5
1	3
2	6
1	3
2	6
1	3
1	6
1	3
1	6
2	6
2	6
2	6
1	6
2	6
1	2
1	2
1	2
1	2
1	4
1	2
1	3
1	2
1	2
1	2
1	2
1	2
1	5
1	2
1	2
1	2
1	2
1	2
1	5
1	2
1	2
1	3
1	2
1	2
1	4
1	2
1	3
1	2
1	2
1	2
1	4
1	5
1	3
1	3
2	5
1	3
1	3
2	6
1	3
1	3
2	6
1	3
1	3
2	6
1	3
2	3
2	6
1	3
1	3
2	6
1	3
1	3
1	2
1	3
1	4
1	3
1	2
1	3
1	4
1	3
1	3
1	3
1	3
1	3
1	7
1	6
2	10
2	10
1	6
1	8
1	8
1	6
1	6
1	8
1	5
2	10
2	9
1	5
1	8
1	8
1	6
1	6
1	6
2	8
1	8
1	3
2	8
2	10
2	8
1	6
1	6
1	7
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
1	4
2	6
1	4
1	4
2	4
2	4
1	4
2	4
1	3
1	3
1	3
1	4
1	4
2	4
1	3
1	4
1	4
1	4
1	3
2	4
2	4
1	4
1	4
1	4
1	5
1	5
1	5
2	5
2	5
1	4
2	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
2	5
1	5
1	5
1	5
1	5
1	6
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
2	6
2	6
2	5
2	5
2	5
2	5
2	5
2	5
2	5
1	6
2	6
1	6
1	5
1	6
1	6
1	6
1	6
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
1	5
2	5
1	2
1	3
1	2
1	3
1	2
1	5
1	5
1	5
1	4
1	4
1	3
1	4
1	4
1	4
1	4
1	3
1	4
2	5
1	4
1	3
1	3
1	3
1	3
1	2
1	3
1	2
1	3
1	4
1	4
1	4
1	3
1	3
2	5
1	4
1	4
1	4
1	4
1	4
1	3
1	4
2	5
1	4
1	3
1	3
1	3
1	3
1	2
1	3
1	2
1	3
1	4
1	4
1	4
1	3
1	3
2	5
1	4
1	4
1	4
1	4
1	4
1	3
1	4
2	5
1	4
1	3
1	3
1	3
1	3
1	2
1	3
1	3
1	3
1	3
1	2
1	3
2	6
1	3
1	3
2	6
1	3
1	3
2	6
2	4
2	4
1	3
1	3
1	3
1	3
2	5
2	4
1	3
1	3
1	3
1	3
2	4
2	4
2	4
2	4
1	3
1	3
2	4
2	4
2	4
1	3
1	3
1	3
1	3
2	4
2	5
2	4
1	3
1	3
1	3
1	3
2	4
2	4
2	4
2	4
1	4
1	3
1	3
1	3
2	4
2	4
2	4
1	3
1	3
1	3
1	3
2	4
2	5
2	4
1	3
1	3
1	3
1	3
2	4
2	4
2	4
2	4
1	3
1	2
1	2
1	3
1	3
1	2
1	2
1	3
1	3
1	3
1	2
1	2
1	2
1	3
1	3
1	3
1	3
2	5
2	5
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	5
1	5
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	4
1	3
1	3
2	5
1	3
3	6
2	5
2	5
2	5
2	5
2	5
3	6
3	6
3	6
3	6
2	4
2	4
1	4
3	5
2	5
2	6
2	5
2	5
3	6
1	4
1	4
1	4
2	4
2	4
2	4
2	4
2	4
2	4
1	4
1	3
2	4
2	4
2	4
2	4
1	6
1	3
1	3
1	3
1	4
1	2
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	2
1	4
1	3
1	3
1	3
1	3
1	4
1	2
1	4
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	2
1	4
1	3
1	3
1	3
1	3
1	4
1	2
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	2
1	4
1	3
1	3
1	3
1	3
1	4
1	2
1	3
1	3
1	3
1	3
1	4
2	4
2	4
1	2
1	2
2	4
2	4
2	4
2	4
2	5
1	3
2	4
2	4
1	4
1	4
1	2
2	4
2	4
1	2
1	4
1	3
1	3
1	2
2	4
2	4
1	4
1	4
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	2
1	4
1	4
1	2
1	2
1	3
1	3
1	2
2	4
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	2
2	5
1	4
2	4
2	4
1	2
1	4
1	2
1	2
1	5
1	5
1	5
2	5
1	2
1	2
1	2
1	3
1	4
1	3
1	3
1	3
1	3
1	3
1	2
1	2
1	5
1	5
1	3
1	3
1	2
1	4
1	4
1	2
1	2
1	3
1	2
1	4
1	4
1	2
1	3
1	3
1	2
1	3
1	3
1	3
1	2
1	2
1	3
1	3
1	2
1	3
1	2
1	3
1	3
1	2
1	4
1	4
1	3
1	2
1	3
1	2
1	4
1	4
1	2
1	2
1	2
1	2
1	2
1	3
1	3
1	2
1	2
1	3
1	3
1	2
1	2
1	3
1	3
2	7
2	6
2	6
3	7
1	5
1	6
1	4
1	4
1	4
2	5
1	4
1	3
1	3
1	3
1	4
1	4
1	4
1	4
2	4
2	4
2	4
2	4
2	5
2	4
2	4
2	4
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
2	4
2	4
2	4
2	4
1	3
1	3
2	4
2	4
2	5
1	3
2	5
1	3
1	3
1	3
1	3
1	3
2	4
1	3
1	4
1	3
1	4
1	4
6	7
1	3
1	3
2	4
1	3
1	3
2	4
1	3
1	3
1	4
1	3
1	3
1	4
2	4
2	4
1	2
1	2
2	4
2	4
2	4
2	4
2	5
1	3
2	4
2	4
1	4
1	3
1	3
1	4
2	4
2	4
1	2
1	2
2	4
2	4
2	4
2	4
2	5
1	3
2	4
2	4
1	4
1	3
1	3
1	4
2	4
2	4
1	2
1	2
2	4
2	4
2	4
2	4
2	5
1	3
2	4
1	4
1	4
2	5
2	4
1	4
1	3
1	4
1	3
1	4
1	3
1	4
2	4
2	4
2	4
1	3
1	3
1	3
1	4
1	4
2	4
1	3
1	4
1	4
1	4
1	3
2	4
2	4
1	4
1	5
1	5
1	2
1	2
1	2
1	3
1	4
1	3
1	3
1	3
1	3
1	3
1	2
1	2
1	5
1	5
1	5
1	5
1	2
1	2
1	2
1	3
1	4
1	3
1	3
1	3
1	3
1	3
1	2
1	3
1	6
1	3
1	5
1	3
1	2
1	4
1	2
1	3
1	4
1	4
1	3
1	3
1	3
1	3
1	2
1	4
1	3
1	3
1	3
1	4
1	2
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	4
1	2
1	3
1	4
1	3
1	3
1	3
1	3
1	2
1	3
1	3
1	3
1	2
1	3
1	3
1	4
1	4
1	4
1	4
2	4
2	4
2	5
2	5
2	4
2	4
2	4
2	4
2	5
2	5
3	5
3	5
3	5
3	5
2	4
2	4
2	5
1	4
1	4
2	5
2	5
2	5
2	5
2	5
2	5
2	5
2	5
2	5
2	5
0	1
1	3
1	3
1	3
2	4
2	4
2	4
2	6
2	6
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
1	4
1	4
1	4
1	4
1	2
1	4
1	4
1	4
1	3
1	3
1	3
1	5
1	3
1	5
1	5
1	3
1	4
1	4
1	4
1	5
1	3
1	3
1	5
1	4
1	4
1	3
1	4
2	4
2	4
2	4
3	5
2	4
3	5
3	5
2	4
2	4
2	4
2	4
2	4
1	3
1	2
1	3
1	3
1	2
1	2
1	2
1	3
1	3
1	3
1	3
1	2
2	4
1	3
1	3
1	2
2	4
1	3
1	3
1	2
1	2
1	3
1	3
1	3
1	3
2	4
1	3
1	3
1	3
2	4
1	3
1	3
2	4
1	4
1	3
1	3
1	3
1	3
1	2
1	3
1	2
1	3
1	4
1	4
1	4
1	3
1	3
2	5
1	4
1	4
1	4
1	4
1	4
1	3
1	4
2	5
1	4
1	3
1	3
1	3
1	3
1	2
1	3
1	2
1	3
1	4
1	5
1	3
1	3
1	4
2	5
1	2
1	2
1	2
1	2
1	2
1	3
1	4
1	4
1	4
1	4
1	4
1	4
1	4
2	5
2	5
1	4
1	4
3	5
3	5
2	5
2	6
2	5
2	6
2	5
2	5
2	4
2	4
1	2
1	3
1	4
2	4
2	4
1	3
1	3
1	4
2	4
2	4
1	3
1	3
2	4
2	4
2	4
1	3
1	3
1	3
2	4
2	4
2	4
2	4
1	3
1	3
1	3
1	3
2	4
2	4
2	4
1	3
1	3
1	3
1	3
2	4
2	5
2	4
1	3
1	3
1	3
1	3
2	4
2	4
2	4
2	4
1	3
1	3
1	3
1	4
1	5
2	6
2	6
2	5
2	5
2	5
2	5
2	4
2	4
2	5
2	4
2	4
2	5
2	4
2	5
2	5
2	4
2	4
1	3
1	3
1	3
1	4
1	2
1	3
1	3
1	3
1	3
1	3
1	3
1	4
1	4
1	2
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	4
1	2
1	3
1	3
1	4
1	4
1	3
1	3
2	3
1	4
1	3
1	4
1	4
1	3
1	3
1	3
2	5
2	4
1	4
1	4
1	3
2	5
1	5
1	5
1	5
1	5
0	1
1	2
1	3
1	3
1	3
1	4
2	4
2	4
2	4
2	4
2	5
2	4
2	4
2	5
2	4
2	5
2	4
2	5
2	5
1	3
1	3
2	5
2	5
2	4
2	4
1	4
2	4
2	4
1	4
2	4
1	4
1	3
1	4
1	3
1	4
3	5
1	4
1	4
1	4
1	4
2	5
1	5
1	5
2	5
2	7
1	4
1	4
1	4
1	4
1	4
3	6
2	5
3	6
2	5
1	4
1	4
1	3
1	4
1	4
1	4
1	5
1	4
1	3
2	6
2	5
2	4
3	5
3	5
2	5
1	4
2	5
1	4
1	3
1	3
1	3
1	3
1	2
1	3
1	2
1	3
1	4
1	4
1	4
1	3
1	3
1	4
2	5
1	4
1	4
1	4
1	4
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	2
1	4
1	4
1	2
2	4
2	4
1	2
1	4
1	3
1	3
1	2
2	4
2	4
1	4
1	4
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	2
1	4
1	4
1	2
2	4
2	4
1	2
1	4
1	3
1	3
1	2
2	4
2	4
1	4
1	3
2	4
2	4
2	4
1	3
1	3
1	3
1	3
2	4
2	5
2	4
1	3
1	3
1	3
1	3
2	4
2	4
2	4
2	4
1	3
1	3
1	3
1	3
2	4
2	4
2	4
1	3
1	4
1	2
1	2
1	2
1	2
1	2
1	3
1	3
1	2
1	2
1	3
1	3
1	2
1	2
1	2
1	3
1	3
1	2
1	4
1	4
1	2
1	2
1	3
1	2
1	4
1	4
1	2
1	2
1	2
1	2
1	2
1	3
1	3
1	2
1	2
1	3
1	3
1	2
1	2
1	2
1	3
1	3
1	2
1	4
1	4
1	3
2	5
1	5
1	4
1	2
1	4
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
1	3
2	4
